time,text,post_url,target
2022-02-16 07:25:06,"“I just feel the best when I wear them.”

When the U.S. figure skater Karen Chen takes to the ice she often feels vulnerable. But she knows she isn’t alone — her mother is out there with her, in every stitch of the glittering costumes she creates.

NYTIMES.COM
‘I Just Feel the Best When I Wear Them’",https://facebook.com/nytimes/posts/10152873485104999,others
2022-02-16 07:10:33,"President Vladimir Putin on Tuesday said Russia would “partially pull back troops” near Ukraine and was seeking a “diplomatic path” to resolving the standoff with the West, but President Biden warned that an invasion “remains very much a possibility.’’

NYTIMES.COM
As Russia Welcomes Talks, Biden Warns Invasion Is Still Possible",https://facebook.com/nytimes/posts/10152873478834999,others
2022-02-16 07:02:32,"Breaking News: President Biden, rejecting Donald Trump’s executive privilege claim, is ordering the release of White House visitor logs to the Jan. 6 panel. He informed the National Archives that the logs should be turned over within 15 days.

NYTIMES.COM
Biden Rejects Trump’s Claim of Privilege for White House Visitor Logs",https://facebook.com/nytimes/posts/10152873475534999,others
2022-02-16 06:54:06,"American Olympians won both the gold and silver in men's slopestyle skiing. 🥇🥈

Alex Hall 🇺🇸 and Nick Goepper 🇺🇸 took the top spots at the Beijing Winter Olympics.

NYTIMES.COM
Americans take gold and silver in men’s slopestyle skiing.",https://facebook.com/nytimes/posts/10152873472659999,others
2022-02-16 06:40:07,"Behind the scenes of the trucker protests in Ottawa, a crew including former law enforcement officers, military veterans and conservative organizers is helping steer the unrest that has destabilized the city and sent shock waves throughout Canada.

NYTIMES.COM
Behind the Fractious Collaboration Steering the Canada Protests",https://facebook.com/nytimes/posts/10152873468199999,angry
2022-02-16 06:10:29,"Many women have given up on joining Japan’s once-mighty unions, where sexism is entrenched and problems like wage discrimination and workplace sexual harassment are often ignored. Can a new female leader show there’s room for them alongside the ranks of men?

NYTIMES.COM
Japan’s Unions ‘Are Built Around Men.’ Can a Female Leader Change That?",https://facebook.com/nytimes/posts/10152873459389999,others
2022-02-16 05:55:05,"Knowing the intention of any autocratic leader is difficult, but President Vladimir Putin poses a particular challenge for the U.S. Officials are poring over intelligence to try to answer a critical question: how he assesses his likelihood of success in Ukraine.

NYTIMES.COM
U.S. Intelligence Agencies Face Crucial Test in Deciphering Putin’s Motives",https://facebook.com/nytimes/posts/10152873455524999,others
2022-02-16 05:40:06,"Prince Andrew’s settlement with Virginia Giuffre, who accused him of raping her when she was a teenager, leaves many lingering questions. Not least is who will pay the undisclosed amount, given his well-publicized financial ups and downs.

NYTIMES.COM
Prince Andrew’s Deal With Accuser Leaves Many Questions Lingering",https://facebook.com/nytimes/posts/10152873451309999,angry
2022-02-16 05:24:04,"In The New York Times Opinion Section

""To an ethnic Russian who came of age in the twilight of the Soviet Union, nothing feels more absurd than the idea of war between Russia and Ukraine,"" the author Anastasia Edel writes in a guest essay.

NYTIMES.COM
Opinion | I’m Russian, and My Family Is Ukrainian. War Would Be a Tragedy.",https://facebook.com/nytimes/posts/10152873447189999,sad
2022-02-16 04:53:04,"Here's a look at some of the highlights worth watching from late-night TV.

NYTIMES.COM
Late Night Dunks on Trump for Getting Dumped During Tax Season",https://facebook.com/nytimes/posts/10152873440684999,others
2022-02-16 04:25:04,"In The New York Times Opinion Section: “Whatever our current challenges, whatever our current divisions, I do not think the United States is where it was it in 1860,” Opinion Columnist Jamelle Bouie writes. “We have enough problems ahead of us already without having to worry about war breaking out here.”

NYTIMES.COM
Opinion | Why We Are Not Facing the Prospect of a Second Civil War",https://facebook.com/nytimes/posts/10152873435819999,others
2022-02-16 03:49:21,"Europe’s top court ruled that the EU can withhold funding from member countries failing to uphold the rule of law. The ruling shoots down a lawsuit by Hungary and Poland, the two countries most directly and immediately affected.

NYTIMES.COM
Top European Court Rules E.U. Can Freeze Aid to Poland and Hungary",https://facebook.com/nytimes/posts/10152873428694999,angry
2022-02-16 03:25:05,"“It used to take us 20 weeks to build a house,” a CEO of a development group said. “And now it takes us 20 weeks to get a set of garage doors.”

NYTIMES.COM
4 Bed, 3 Bath, No Garage Door: The Unlikely Woes Holding Up Home Building",https://facebook.com/nytimes/posts/10152873425139999,others
2022-02-16 01:57:17,Breaking News: The U.S. men’s hockey team is out of the #Beijing2022 Olympics after losing to Slovakia in a tight game that ended in a penalty shootout. https://nyti.ms/3oRvWJl,https://facebook.com/nytimes/posts/10152873408019999,sad
2022-02-16 01:23:08,"Kamila Valieva's competitors have been overlooked amidst the doping controversy, our columnist Kurt Streeter writes. ""How long will this take to sort out, and how long will the stain remain on skating, a crown jewel of every Winter Olympics?""

NYTIMES.COM
If a Medal Arrives in the Mail, Does It Still Shine?",https://facebook.com/nytimes/posts/10152873398529999,angry
2022-02-16 00:41:42,"Breaking News: San Francisco voters ousted three members of the Board of Education in a recall election fueled by pandemic anxiety and anger.

NYTIMES.COM
San Francisco Voters Recall 3 Board of Education Members",https://facebook.com/nytimes/posts/10152873385214999,others
2022-02-16 00:25:04,"Over a dozen U.S. states and Washington, D.C., have changed their mask mandates in the past few weeks. See where the rules stand in your state: https://nyti.ms/3sKX0eo",https://facebook.com/nytimes/posts/10152873379609999,others
2022-02-15 23:55:01,"The friends and family of Lauren Smith-Fields used TikTok to spread the word about her after being ignored by the media and pushed aside by the police, an example of how families and supporters of Black women have built missing persons operations online. https://nyti.ms/3JAb2Gx",https://facebook.com/nytimes/posts/10152873369729999,others
2022-02-15 22:55:07,"Walt Disney World announced that it is dropping mask mandates for fully vaccinated guests beginning Thursday. Similar changes will be introduced at Disneyland also on Thursday.

NYTIMES.COM
Disney World and Disneyland will no longer require face coverings for vaccinated guests.",https://facebook.com/nytimes/posts/10152873344494999,angry
2022-02-15 22:40:06,"Coachella will not require attendees to wear masks — or be vaccinated or tested for the coronavirus — when the festival returns for the first time in two years this April.

NYTIMES.COM
Coachella plans to return with no masks or vaccines required.",https://facebook.com/nytimes/posts/10152873337459999,angry
2022-02-15 22:15:31,"American Olympians just won both the gold and silver in men's slopestyle skiing. 🥇🥈

Alex Hall 🇺🇸 and Nick Goepper 🇺🇸 took the top spots in Beijing. https://nyti.ms/3I0VETi",https://facebook.com/nytimes/posts/10152873325174999,others
2022-02-15 21:55:04,"Sexual assault victims whose DNA samples are being used to identify them as possible suspects in other crimes “are being treated like criminals,” District Attorney Chesa Boudin of San Francisco said. He added, “We should encourage survivors to come forward — not collect evidence to use against them in the future.”

NYTIMES.COM
Victim’s Rape Kit Helped Identify Her as a Suspect in Another Case, D.A. Says",https://facebook.com/nytimes/posts/10152873314579999,angry
2022-02-15 21:40:16,"Novak Djokovic is the only one of the top 100 ranked men’s singles players who has not been vaccinated against Covid-19. Djokovic will still not get vaccinated, no matter how much it costs him, as he made clear in a BBC interview. “Because the principles of decision-making on my body are more important than any title or anything else,” he said. “I’m trying to be in tune with my body as much as I possibly can.”

NYTIMES.COM
Djokovic Willing to Miss Grand Slam Tournaments to Stay Unvaccinated",https://facebook.com/nytimes/posts/10152873305019999,others
2022-02-15 21:25:05,"The House committee investigating the Jan. 6 attack issued more subpoenas on Tuesday, as it digs deeper into a plan by Donald Trump’s allies to reverse his election loss in key states by sending fake slates of electors who would say he won.

NYTIMES.COM
Jan. 6 Inquiry Subpoenas 6 Tied to False Pro-Trump Elector Effort",https://facebook.com/nytimes/posts/10152873297439999,others
2022-02-15 21:10:07,"The families of victims of the 2012 Sandy Hook massacre have reached a settlement in a lawsuit against Remington, the maker of the AR-15-style weapon used in the attack in which 20 schoolchildren and six adults were killed. https://nyti.ms/34IduvK",https://facebook.com/nytimes/posts/10152873290379999,others
2022-02-15 20:55:07,"In 2020 alone, Northwest Texas Hospital in Amarillo, Texas lost 185 nurses — nearly 20% of its nursing staff. In the ICU, that number was closer to 80%. Many of those nurses left to take jobs with travel-nursing agencies, which placed them, on a temporary and highly lucrative basis, in hospitals throughout the country.

Bedside nursing has always been, as one hospital chief executive put it, a ‘‘burnout profession.’’ The work is hard. It is physical and emotional. And hospitals have built shortages into their business model. But when the pandemic hit, shortages only increased, pushing hospitals to the breaking point. Nationwide, the tally of nurses with both the skills and the willingness to endure the punishing routines of Covid nursing — the isolation rooms, the angry families and the unceasing drumbeat of death — is dwindling. In a survey of critical-care nurses last year, 66 percent of respondents said they were considering retirement.

NYTIMES.COM
‘Nurses Have Finally Learned What They’re Worth’",https://facebook.com/nytimes/posts/10152873283454999,sad
2022-02-15 20:25:05,"Kamila Valieva is being allowed to compete in the Beijing Games despite testing positive for a banned heart medication. But in 2000, a Romanian gymnast was stripped of a gold medal after testing positive for a substance she didn’t know she had taken.

NYTIMES.COM
Two young athletes, two very different outcomes in an Olympic doping scandal.",https://facebook.com/nytimes/posts/10152873271094999,angry
2022-02-15 19:55:02,"Here’s where the overall medal count stands at the #Beijing2022 Winter Olympics.🏅

Follow our live coverage here: https://nyti.ms/3rQF8zm",https://facebook.com/nytimes/posts/10152873256034999,others
2022-02-15 19:40:18,"The 15-year-old Russian figure skater Kamila Valieva said she was taking substances to treat a heart ailment. But experts say two of the drugs detected in her blood aren't regularly used in cardiology.

NYTIMES.COM
Cardiologists question the utility of the drugs found in Valieva’s blood.",https://facebook.com/nytimes/posts/10152873249309999,angry
2022-02-15 19:19:11,"Jeff Zucker, the CNN chief, faced trouble beyond an office romance, including ties to the Cuomos, a testy relationship with a new boss and falling ratings.

NYTIMES.COM
How a Secret Assault Allegation Against an Anchor Upended CNN",https://facebook.com/nytimes/posts/10152873240344999,others
2022-02-15 19:15:31,"The families of the Sandy Hook victims reached a $73 million settlement with Remington, the maker of the AR-15-style weapon used to massacre 20 children and six adults at a Newtown, Connecticut, elementary school in 2012.
The agreement appears to be the largest such settlement involving a gun maker and relatives of mass shooting victims.

Read more: https://nyti.ms/34WyZIX",https://facebook.com/nytimes/posts/10152873237769999,others
2022-02-15 18:51:56,"Breaking News: The Biden administration is moving to restore California’s power to set auto emissions limits that are tighter than federal standards. It will also adopt the state’s standards for heavy trucks, the biggest polluters on the road.

NYTIMES.COM
California Returns as Climate Leader, With Help From the White House",https://facebook.com/nytimes/posts/10152873227464999,others
2022-02-15 18:25:02,"A woman of mixed race appears to be the third person ever to be cured of HIV, using a new transplant method involving umbilical cord blood that could make a cure available to more people of diverse racial backgrounds, scientists announced on Tuesday. https://nyti.ms/3sNqMiJ",https://facebook.com/nytimes/posts/10152873212664999,others
2022-02-15 17:40:11,"P.J. O’Rourke, the satirist, political commentator and best-selling author, died on Tuesday. He was 74.

NYTIMES.COM
P.J. O’Rourke, Outspoken Political Satirist, Dies at 74",https://facebook.com/nytimes/posts/10152873191079999,sad
2022-02-15 17:25:04,"Coastal sea levels in the U.S. will rise by about a foot or more on average by 2050 and lead to far more damaging flooding, a study found. The projected sea level rise “will happen no matter what we do about emissions,” one of the researchers said.

NYTIMES.COM
Coastal Sea Levels in U.S. to Rise a Foot by 2050, Study Confirms",https://facebook.com/nytimes/posts/10152873182404999,sad
2022-02-15 17:10:05,"""Until I read the release form, I wasn’t concerned that the bite of sautéed chicken breast I was about to eat had taken less than three weeks to grow from a few cells inside a laboratory tank to a thick sheet of meat. Would I assume full responsibility, the form asked, for any personal injury, property damage or death that came from ingesting meat 'whose properties are not completely known?'""

NYTIMES.COM
The New Secret Chicken Recipe? Animal Cells.",https://facebook.com/nytimes/posts/10152873174414999,others
2022-02-15 16:55:07,"Our Moscow correspondent, Andrew E. Kramer, has been reporting from Kyiv and the Ukrainian border since November, speaking with soldiers, civilians and diplomats. He shares what the conflict looks like on the ground.

NYTIMES.COM
Reporting on the Ground in Ukraine",https://facebook.com/nytimes/posts/10152873163644999,others
2022-02-15 16:25:07,"Infants whose mothers received two doses of an mRNA vaccine during pregnancy are less likely to be hospitalized for Covid in the first six months of life, a CDC study found.

NYTIMES.COM
Vaccination during pregnancy protects infants from being hospitalized for Covid, a new study suggests.",https://facebook.com/nytimes/posts/10152873141729999,others
2022-02-15 16:08:38,"Breaking News: President Biden said a Russian invasion of Ukraine “remains distinctly possible,” despite Russia’s claim that it was pulling back some troops.

NYTIMES.COM
Biden says a Russian invasion of Ukraine is still ‘distinctly possible.’",https://facebook.com/nytimes/posts/10152873129779999,others
2022-02-15 15:55:05,"The authorities on Tuesday identified eight people, including four teenagers, who were believed to have died when a small plane crashed off the coast of North Carolina two days earlier.

NYTIMES.COM
8 People Believed Dead in Plane Crash Off North Carolina Coast",https://facebook.com/nytimes/posts/10152873122469999,sad
2022-02-15 15:25:04,"Our bodies were “not designed for the kinds of stressors that we face today,” a social psychologist said. Here’s how to recognize burnout in your body and what to do about it.

NYTIMES.COM
Your Body Knows You’re Burned Out",https://facebook.com/nytimes/posts/10152873098949999,sad
2022-02-15 15:10:04,"In The New York Times Opinion Section

""There’s almost always a discrepancy between how people appear to us and what they’re actually experiencing; between their public gloss and private mess,"" writes Frank Bruni, a professor of public policy at Duke University.

NYTIMES.COM
Opinion | Doctors Said I Might Go Blind. It Helped Me See More Clearly.",https://facebook.com/nytimes/posts/10152873090194999,others
2022-02-15 14:51:04,"Breaking News: The Russian figure skater Kamila Valieva had other drugs that can be used to treat heart conditions in her system before the Olympics. Only one is banned, according to documents reviewed by The New York Times.

NYTIMES.COM
Kamila Valieva had three drugs that could be used to treat heart conditions in her sample. Only one is banned.",https://facebook.com/nytimes/posts/10152873075029999,angry
2022-02-15 14:41:45,"Breaking News: A jury ruled against Sarah Palin in her defamation lawsuit against The New York Times. Palin is expected to appeal.

NYTIMES.COM
Jury rejects Sarah Palin’s libel case against The Times.",https://facebook.com/nytimes/posts/10152873068569999,others
2022-02-15 14:35:03,"The family of Halyna Hutchins, the cinematographer fatally shot by Alec Baldwin on the set of the movie “Rust” last year, filed a wrongful-death lawsuit on Tuesday in New Mexico against crew members and producers, including Baldwin.

NYTIMES.COM
Family of Slain Cinematographer Sues Alec Baldwin and ‘Rust’ Producers",https://facebook.com/nytimes/posts/10152873065219999,others
2022-02-15 14:25:04,"President Biden has ruled out sending U.S. troops to fight in Ukraine, but American-made weapons are already there in force and more could be on the way. How effective they would be in turning back a Russian invasion is another question.

NYTIMES.COM
U.S. Arms Sent to Ukraine Would Blunt but Not Stop a Russian Invasion",https://facebook.com/nytimes/posts/10152873059899999,others
2022-02-15 14:10:22,"Kamila Valieva, the 15-year-old Russian figure skater at the center of a doping dispute, stumbled out of her opening triple axel but still won the women’s Olympic short program on Tuesday. Here's how. https://nyti.ms/3sJANNO",https://facebook.com/nytimes/posts/10152873051399999,others
2022-02-15 13:10:02,"Communities of color bear a disproportionate burden from pollution, research shows. But the White House’s new environmental strategy to tackle this problem will be colorblind: Race will not be a factor in deciding where to focus efforts.

NYTIMES.COM
White House Takes Aim at Environmental Racism, but Won’t Mention Race",https://facebook.com/nytimes/posts/10152873014469999,others
2022-02-15 12:47:10,"Breaking News: A woman of mixed race appears to be the third person ever to be cured of HIV, using a new treatment that could make a cure available to more people of diverse racial backgrounds, scientists announced on Tuesday.

NYTIMES.COM
A Woman Is Cured of H.I.V. Using a Novel Treatment",https://facebook.com/nytimes/posts/10152872996114999,others
2022-02-15 12:40:04,"The owner of an Islamic boarding school in Indonesia was convicted Tuesday of raping 13 of his underage students — fathering nine children with his victims — and was sentenced to life in prison.

NYTIMES.COM
Indonesian Teacher Is Sentenced to Life for Yearslong Child Abuse",https://facebook.com/nytimes/posts/10152872989974999,angry
2022-02-15 11:55:06,"The release of the Netflix series “Inventing Anna” has brought Anna Sorokin, a.k.a. Anna Delvey, back into the spotlight. She spoke about how her life has changed since the end of her time convincing Manhattan's elite to finance her extravagant life.

NYTIMES.COM
Anna Sorokin on ‘Inventing Anna’ and Life After Rikers",https://facebook.com/nytimes/posts/10152872947929999,others
2022-02-15 11:40:04,"The trucker protests in Canada that started over a Covid vaccine mandate have ballooned into a sprawling campaign against various grievances.

Here’s what to know about the demonstrations.

NYTIMES.COM
Trucker Protests in Canada: What You Need to Know",https://facebook.com/nytimes/posts/10152872929164999,others
2022-02-15 11:37:03,"Breaking News: The families of victims of the 2012 Sandy Hook massacre have reached a settlement in a lawsuit against Remington, the maker of the AR-15-style weapon used in the attack in which 20 schoolchildren and six adults were killed.

NYTIMES.COM
Settlement Reached With Gun Maker in Sandy Hook Massacre",https://facebook.com/nytimes/posts/10152872926924999,angry
2022-02-15 11:30:10,"A Spanish fishing boat carrying 24 people sank about 280 miles off the coast of Newfoundland, Canada, early Tuesday morning, leaving at least four people dead and more than a dozen missing, according to Spanish maritime officials.

NYTIMES.COM
4 Dead and Many Missing After Spanish Fishing Vessel Sinks in Atlantic",https://facebook.com/nytimes/posts/10152872921369999,sad
2022-02-15 11:09:05,"We found 22 words that can be spelled with these seven letters. How many can you make?

Don’t forget, your words must include the center letter. https://nyti.ms/3JsSHLl",https://facebook.com/nytimes/posts/10152872903424999,others
2022-02-15 11:08:04,"Breaking News: Prince Andrew settled a sexual abuse lawsuit with Virginia Giuffre, one of Jeffrey Epstein’s accusers, according to a new court filing in Manhattan on Tuesday. Financial terms were not disclosed.

NYTIMES.COM
Prince Andrew Settles Sexual Abuse Lawsuit With Virginia Giuffre",https://facebook.com/nytimes/posts/10152872902634999,angry
2022-02-15 10:55:02,"""My husband and I employ a wonderful young woman to care for our two children after school. They love her dearly, and we feel incredibly lucky to have her, except for one thing: She is unvaccinated. We've been slow to confront the situation, but with Omicron spreading widely in our community, we're torn about whether we can continue to allow her to work for us.

""Our after-school babysitter comes from a minority community with an understandably low trust in government and the medical profession. Her community has been skeptical of the vaccine and has one of the lowest vaccination rates in our city. Over time, her family has been vaccinated. But she has been influenced by online misinformation about the vaccine's impact on fertility and possible allergic reactions.

""Rapid tests are free and easily available here, so she has been testing twice weekly. But the risk calculus feels like it has changed due to the infectiousness of Omicron. Still, we are heartsick about the idea of firing her. And firing someone because they make a choice about their personal medical care feels like an expression of white supremacy, even if this choice affects us. Never mind that vaccines are less protective against Omicron and so less effective in stopping the virus's spread.

""My head is telling me that we must tell her we don't feel comfortable allowing someone who is unvaccinated to care for our children, but my heart is troubled.""

NYTIMES.COM
Should We Fire Our Unvaccinated Babysitter?",https://facebook.com/nytimes/posts/10152872889954999,others
2022-02-15 10:40:05,"Elon Musk gave $5.7 billion worth of Tesla shares to charity last year, according to a regulatory filing disclosure. The gift propels him into the upper ranks of philanthropic donors, but where it went is a mystery.

Read more in our DealBook newsletter.

NYTIMES.COM
Who Got Elon Musk’s Billions?",https://facebook.com/nytimes/posts/10152872882039999,others
2022-02-15 10:25:08,"Kamila Valieva, the 15-year-old Russian figure skater at the center of a doping dispute, leads the women’s singles competition at the Beijing Winter Olympics after the short program.

Anna Shcherbakova of Russia is second, and Kaori Sakamoto of Japan is third.

NYTIMES.COM
Kamila Valieva, Russia’s star figure skater, rises to first after short program.",https://facebook.com/nytimes/posts/10152872873484999,angry
2022-02-15 10:10:04,"NASA’s Perseverance rover is preparing to investigate a dried-up river delta on Mars, where scientists expect to find rocks likely to contain blockbuster discoveries, and maybe even signs of ancient Martian life — if any ever existed on the planet.

NYTIMES.COM
On Mars, a NASA Rover and Helicopter’s Year of Surprise and Discovery",https://facebook.com/nytimes/posts/10152872863839999,others
2022-02-15 09:55:04,"In The New York Times Opinion Section

Mitch McConnell ""is part of the Cowardly Lion wing of the GOP that sometimes pretends to be appalled by the Trumpsters but always pulls its punches when it counts,"" Bret Stephens tells Gail Collins in their latest conversation. ""He's why the Republican Party keeps getting worse.""

NYTIMES.COM
Opinion | Mitch McConnell Is Part of the Cowardly Lion Wing of the G.O.P.",https://facebook.com/nytimes/posts/10152872854909999,others
2022-02-15 09:40:03,"As tensions escalate over Ukraine, President Vladimir Putin has been trying to expand Russia’s influence in Latin America. He is scheduled to meet with President Jair Bolsonaro of Brazil on Wednesday.

NYTIMES.COM
A World Away From Ukraine, Russia Is Courting Latin America",https://facebook.com/nytimes/posts/10152872845874999,angry
2022-02-15 09:25:03,"China’s winter sports industry boomed after Xi Jinping pledged to nurture millions of snow and ice enthusiasts in the run up to the Beijing Winter Olympics.

“It was like a rocket taking off,” said a figure skating coach in Shenzhen, a humid, subtropical Chinese city.

NYTIMES.COM
With Indoor Ski Resorts and Curling Schools, China Lifts Xi’s Sports Dream",https://facebook.com/nytimes/posts/10152872838819999,others
2022-02-15 08:56:05,"The U.S. won bronze in the men's speedskating team pursuit at in Beijing, collecting the second American speedskating medal of the Games.

Norway took the gold, for the second Olympics in a row, defeating the team from Russia in the final.
https://nyti.ms/34FXAC5",https://facebook.com/nytimes/posts/10152872823739999,others
2022-02-15 08:40:04,"Two women have dominated Chinese social media during the Olympics: the gold medal skier Eileen Gu and a mother of eight who was found chained in a shack, our columnist Li Yuan writes. Which one represents the real China?

NYTIMES.COM
Who Is the Real China? Eileen Gu or the Chained Woman?",https://facebook.com/nytimes/posts/10152872812959999,sad
2022-02-15 08:25:04,"Novak Djokovic is prepared to miss the French Open, Wimbledon and other tennis tournaments if a Covid vaccine is required to compete, he said in a BBC interview. Being free to choose what goes in his body is “more important than any title,” he said.

NYTIMES.COM
Djokovic says he is prepared to skip Wimbledon and the French Open to avoid vaccination.",https://facebook.com/nytimes/posts/10152872801969999,others
2022-02-15 07:55:02,"Europe relies on Russia’s natural gas to help heat millions of homes, generate electricity and power factories.

With Russian troops massed along Ukraine’s border, the continent’s dependence on Russia is limiting its diplomatic options.

NYTIMES.COM
How the Ukraine Conflict Could Reshape Europe’s Reliance on Russia",https://facebook.com/nytimes/posts/10152872789964999,others
2022-02-15 07:26:06,"A small figurine with an egg-shaped head, looped arms and knobby breasts was found on Germany’s Baltic coast by a truck driver who was snorkeling in a river.

The 2,700-year-old statuette, the 13th unearthed in the region, poses an archaeological riddle.

NYTIMES.COM
A 2,700-Year-Old Figurine Revives a Weighty Mystery",https://facebook.com/nytimes/posts/10152872777774999,others
2022-02-15 07:10:05,"Prime Minister Justin Trudeau’s move to declare a public order emergency in Canada has left many asking: Will it actually stop the protests that have disrupted the country?

Follow updates.

NYTIMES.COM
What responses will the Canadian government take after invoking the Emergencies Act?",https://facebook.com/nytimes/posts/10152872770699999,angry
2022-02-15 06:55:04,"Mana Kawabe of Japan finished first in the initial group of skaters at the women’s short program.

Follow our figure skating updates from the Beijing Winter Olympics.
https://nyti.ms/3oPeBAq",https://facebook.com/nytimes/posts/10152872765489999,others
2022-02-15 06:53:06,"Hosting the #Beijing2022 Winter Olympics is costing China billions of dollars. For Xi Jinping, the huge cost is worth it to prove China's unity and confidence under his leadership. But Beijing is still wary of spiraling costs.

NYTIMES.COM
For China, Hosting the Olympics Is Worth Every Billion",https://facebook.com/nytimes/posts/10152872764839999,others
2022-02-15 06:10:02,"Russia on Monday sent its strongest signals yet that it would seek more negotiations with the West rather than launch military action in Ukraine. State TV showed the foreign minister telling President Vladimir Putin there was still a diplomatic path ahead.

NYTIMES.COM
Tone of Ukraine Crisis Shifts as Russia Signals Openness to Talk More",https://facebook.com/nytimes/posts/10152872752474999,others
2022-02-15 05:54:07,"Amid warnings from the West that Russia could attack any day, our investigative reporter set off to explore what it means to be a Ukrainian at this moment of national peril.

“We have chosen, not a Russian path, but a European one,” one man said.

NYTIMES.COM
‘We Need to Oppose Russia’: Ukrainians Find Common Purpose",https://facebook.com/nytimes/posts/10152872749044999,others
2022-02-15 05:42:06,"Britain’s diverse coastline, from the cliffs of Dover to the boardwalks of Brighton, will soon have a unifying element: the 2,800-mile England Coast Path.

NYTIMES.COM
52 Places for a Changed World in 2022: Northumberland, England",https://facebook.com/nytimes/posts/10152872746429999,others
2022-02-15 04:54:06,"Here's a look at some of the highlights worth watching from late-night TV.

NYTIMES.COM
Stephen Colbert Sets the Mood for Valentine’s Day With His Viewers",https://facebook.com/nytimes/posts/10152872735934999,others
2022-02-15 04:24:06,"What love song did you obsess over as a teen? Listen to the season premiere of the Modern Love podcast — and share your heartfelt teenage anthem with us.

NYTIMES.COM
Modern Love Podcast: First Love Mixtape",https://facebook.com/nytimes/posts/10152872729559999,others
2022-02-15 03:25:07,"Every culture and country creates nicknames, but few do it these days with the gusto of Chinese sports fans on the internet. This has turned the #Beijing2022 Olympics into a lesson in cross-cultural wordplay. https://nyti.ms/3oRkai5

NYTIMES.COM
Fly High, Frog Princess! Well Done, Chen No. 3!",https://facebook.com/nytimes/posts/10152872719419999,others
2022-02-15 02:25:06,"The U.S. government has requested the arrest and extradition of Juan Orlando Hernández, the former Honduran president who has been accused in New York of receiving money from drug cartels.

NYTIMES.COM
U.S. Requests Extradition of Former Honduran President",https://facebook.com/nytimes/posts/10152872704379999,others
2022-02-15 01:54:07,"The IOC responded to criticism over its decision to skip medal ceremonies in #Beijing2022 events won by the Russian skater Kamila Valieva.

NYTIMES.COM
The I.O.C. responds to criticism after panel clears Russian skater to compete.",https://facebook.com/nytimes/posts/10152872696859999,angry
2022-02-15 01:25:03,"The Super Bowl’s reboots and nostalgia suggest that the past is the only common ground we have anymore, our critic writes.

NYTIMES.COM
At the Super Bowl, Nostalgia’s the Only Game",https://facebook.com/nytimes/posts/10152872689689999,others
2022-02-14 22:25:08,"The release of the Netflix series “Inventing Anna” has brought Anna Sorokin, a.k.a. Anna Delvey, back into the spotlight. She spoke about how her life has changed since the end of her time convincing Manhattan's elite to finance her extravagant life.

NYTIMES.COM
Anna Sorokin on ‘Inventing Anna’ and Life After Rikers",https://facebook.com/nytimes/posts/10152872591479999,others
2022-02-14 22:05:56,"Eileen Gu wins medal number two. 🥇🥈

The freestyle skier from California competing for China at the Beijing Olympics took the silver in slopestyle, her second medal of the Games. https://nyti.ms/3Jr3Ufj",https://facebook.com/nytimes/posts/10152872580579999,others
2022-02-14 21:55:07,"In The New York Times Opinion Section: ""It might feel counterintuitive to leave what is familiar and seemingly safe to venture out into the unknown in order to be free of life’s terrors, but that is exactly what has been my liberation,"" Andrew McCarthy writes in a guest essay.

NYTIMES.COM
Opinion | Travel Is My Antidote for Fear. As Covid Eases, I’m Heading Out Again.",https://facebook.com/nytimes/posts/10152872574004999,others
2022-02-14 21:40:05,"Tina Peters, a Republican county clerk in Colorado who was stripped of her responsibility of overseeing county elections, announced that she would run to be the top elections official in the state.

NYTIMES.COM
Stripped of Election Oversight, She’s Running for Colorado Secretary of State",https://facebook.com/nytimes/posts/10152872564659999,angry
2022-02-14 21:10:07,"New York City fired 1,430 city workers on Friday for failing to comply with its vaccine mandate, a figure that represent less than 1% of the city’s work force. About 95% of the city’s workers have received at least one dose of the coronavirus vaccine.

NYTIMES.COM
N.Y.C. fires 1,430 workers, less than 1 percent of city employees, over a vaccine mandate.",https://facebook.com/nytimes/posts/10152872548509999,others
2022-02-14 20:40:06,"A 25-year-old man was arrested on murder and burglary charges on Monday, a day after the police said he stabbed and killed Christina Yuna Lee, a 35-year-old woman whom he had followed into her building in Lower Manhattan.

NYTIMES.COM
Killing of Christina Yuna Lee Heightens Safety Fears in Chinatown",https://facebook.com/nytimes/posts/10152872530909999,sad
2022-02-14 20:10:35,"Isabel Torres, the Spanish actress best known for playing the transgender singer and television personality Cristina Ortiz Rodríguez in the HBO Max series “Veneno,” died on Friday. She was 52.

NYTIMES.COM
Isabel Torres, Actress Known for ‘Veneno’ on HBO Max, Dies at 52",https://facebook.com/nytimes/posts/10152872509554999,sad
2022-02-14 19:55:06,"Modern Love: “My hopes of experiencing romance in the future seemed incompatible with my reality. I had no example of romantic love, not for girls that looked like me, until my cousin, Tiffany.” https://nyti.ms/3HPXVAl",https://facebook.com/nytimes/posts/10152872500304999,others
2022-02-14 19:30:07,"Here’s where the overall medal count stands at the #Beijing2022 Winter Olympics.🏅

Follow our live coverage here: https://nyti.ms/3Jsux3H",https://facebook.com/nytimes/posts/10152872483004999,others
